source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,0.0,0.0,,[0],[0],
0,1,357.0,357.0,,"[0, 26, 1]","[0, 26, 1]",
0,2,898.0,898.0,,"[0, 57, 2]","[0, 57, 2]",
0,3,362.0,362.0,,"[0, 3]","[0, 3]",
0,4,647.0,647.0,,"[0, 4]","[0, 4]",
0,5,656.0,656.0,,"[0, 5]","[0, 5]",
0,6,419.0,419.0,,"[0, 6]","[0, 6]",
0,7,459.0,459.0,,"[0, 72, 7]","[0, 72, 7]",
0,8,447.0,447.0,,"[0, 8]","[0, 8]",
0,9,251.0,251.0,,"[0, 9]","[0, 9]",
0,10,155.0,155.0,,"[0, 10]","[0, 10]",
0,11,543.0,543.0,,"[0, 89, 11]","[0, 89, 11]",
0,12,264.0,264.0,,"[0, 12]","[0, 12]",
0,13,569.0,569.0,,"[0, 21, 13]","[0, 21, 13]",
0,14,688.0,688.0,,"[0, 38, 78, 14]","[0, 38, 78, 14]",
0,15,542.0,542.0,,"[0, 58, 15]","[0, 58, 15]",
0,16,466.0,466.0,,"[0, 16]","[0, 16]",
0,17,406.0,406.0,,"[0, 17]","[0, 17]",
0,18,682.0,682.0,,"[0, 70, 18]","[0, 70, 18]",
0,19,622.0,622.0,,"[0, 30, 59, 19]","[0, 30, 59, 19]",
0,20,548.0,548.0,,"[0, 20]","[0, 20]",
0,21,195.0,195.0,,"[0, 21]","[0, 21]",
0,22,381.0,381.0,,"[0, 26, 22]","[0, 26, 22]",
0,23,448.0,448.0,,"[0, 66, 23]","[0, 66, 23]",
0,24,341.0,341.0,,"[0, 24]","[0, 24]",
0,25,736.0,736.0,,"[0, 17, 25]","[0, 17, 25]",
0,26,229.0,229.0,,"[0, 26]","[0, 26]",
0,27,381.0,381.0,,"[0, 58, 27]","[0, 58, 27]",
0,28,399.0,399.0,,"[0, 70, 28]","[0, 70, 28]",
0,29,723.0,723.0,,"[0, 29]","[0, 29]",
0,30,124.0,124.0,,"[0, 30]","[0, 30]",
0,31,429.0,429.0,,"[0, 31]","[0, 31]",
0,32,265.0,265.0,,"[0, 30, 32]","[0, 30, 32]",
0,33,313.0,313.0,,"[0, 33]","[0, 33]",
0,34,750.0,750.0,,"[0, 4, 34]","[0, 4, 34]",
0,35,593.0,593.0,,"[0, 16, 35]","[0, 16, 35]",
0,36,267.0,267.0,,"[0, 36]","[0, 36]",
0,37,791.0,791.0,,"[0, 30, 37]","[0, 16, 37]",
0,38,531.0,531.0,,"[0, 38]","[0, 38]",
0,39,418.0,418.0,,"[0, 39]","[0, 39]",
0,40,195.0,195.0,,"[0, 43, 40]","[0, 43, 40]",
0,41,314.0,314.0,,"[0, 12, 41]","[0, 12, 41]",
0,42,852.0,852.0,,"[0, 42]","[0, 42]",
0,43,110.0,110.0,,"[0, 43]","[0, 43]",
0,44,643.0,643.0,,"[0, 30, 44]","[0, 30, 44]",
0,45,702.0,702.0,,"[0, 38, 45]","[0, 38, 45]",
0,46,393.0,393.0,,"[0, 46]","[0, 46]",
0,47,549.0,549.0,,"[0, 70, 47]","[0, 70, 47]",
0,48,556.0,556.0,,"[0, 17, 48]","[0, 17, 48]",
0,49,876.0,876.0,,"[0, 80, 49]","[0, 80, 49]",
0,50,359.0,359.0,,"[0, 50]","[0, 50]",
0,51,769.0,769.0,,"[0, 60, 51]","[0, 60, 51]",
0,52,323.0,323.0,,"[0, 52]","[0, 52]",
0,53,390.0,390.0,,"[0, 53]","[0, 53]",
