source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,0.0,0.0,,[0],[0],
0,1,443.0,443.0,,"[0, 10, 1]","[0, 10, 1]",
0,2,891.0,891.0,,"[0, 28, 65, 2]","[0, 28, 65, 2]",
0,3,518.0,518.0,,"[0, 10, 3]","[0, 10, 3]",
0,4,664.0,664.0,,"[0, 85, 4]","[0, 85, 4]",
0,5,748.0,748.0,,"[0, 84, 5]","[0, 84, 5]",
0,6,589.0,589.0,,"[0, 10, 32, 6]","[0, 10, 32, 6]",
0,7,487.0,487.0,,"[0, 46, 7]","[0, 46, 7]",
0,8,639.0,639.0,,"[0, 10, 53, 8]","[0, 10, 53, 8]",
0,9,372.0,372.0,,"[0, 10, 9]","[0, 10, 9]",
0,10,86.0,86.0,,"[0, 10]","[0, 10]",
0,11,698.0,698.0,,"[0, 10, 92, 11]","[0, 10, 92, 11]",
0,12,244.0,244.0,,"[0, 12]","[0, 12]",
0,13,512.0,512.0,,"[0, 10, 13]","[0, 10, 13]",
0,14,669.0,669.0,,"[0, 78, 14]","[0, 78, 14]",
0,15,595.0,595.0,,"[0, 89, 15]","[0, 89, 15]",
0,16,636.0,636.0,,"[0, 10, 55, 16]","[0, 10, 55, 16]",
0,17,394.0,394.0,,"[0, 17]","[0, 17]",
0,18,645.0,645.0,,"[0, 18]","[0, 18]",
0,19,656.0,656.0,,"[0, 85, 19]","[0, 85, 19]",
0,20,774.0,774.0,,"[0, 10, 30, 43, 31, 20]","[0, 10, 30, 43, 31, 20]",
0,21,385.0,385.0,,"[0, 12, 21]","[0, 12, 21]",
0,22,478.0,478.0,,"[0, 27, 22]","[0, 27, 22]",
0,23,470.0,470.0,,"[0, 10, 53, 23]","[0, 10, 53, 23]",
0,24,314.0,314.0,,"[0, 10, 24]","[0, 10, 24]",
0,25,781.0,781.0,,"[0, 94, 25]","[0, 94, 25]",
0,26,465.0,465.0,,"[0, 89, 26]","[0, 89, 26]",
0,27,349.0,349.0,,"[0, 27]","[0, 27]",
0,28,341.0,341.0,,"[0, 28]","[0, 28]",
0,29,773.0,773.0,,"[0, 10, 53, 23, 29]","[0, 10, 53, 23, 29]",
0,30,233.0,233.0,,"[0, 10, 30]","[0, 10, 30]",
0,31,629.0,629.0,,"[0, 10, 30, 43, 31]","[0, 10, 30, 43, 31]",
0,32,320.0,320.0,,"[0, 10, 32]","[0, 10, 32]",
0,33,370.0,370.0,,"[0, 94, 33]","[0, 94, 33]",
0,34,787.0,787.0,,"[0, 46, 44, 34]","[0, 46, 44, 34]",
0,35,620.0,620.0,,"[0, 85, 35]","[0, 85, 35]",
0,36,509.0,509.0,,"[0, 10, 24, 36]","[0, 10, 24, 36]",
0,37,733.0,733.0,,"[0, 37]","[0, 37]",
0,38,531.0,531.0,,"[0, 28, 38]","[0, 28, 38]",
0,39,560.0,560.0,,"[0, 10, 39]","[0, 10, 39]",
0,40,298.0,298.0,,"[0, 10, 30, 40]","[0, 10, 30, 40]",
0,41,275.0,275.0,,"[0, 41]","[0, 41]",
0,42,847.0,847.0,,"[0, 46, 97, 42]","[0, 46, 97, 42]",
0,43,288.0,288.0,,"[0, 10, 30, 43]","[0, 10, 30, 43]",
0,44,642.0,642.0,,"[0, 46, 44]","[0, 46, 44]",
0,45,674.0,674.0,,"[0, 78, 45]","[0, 78, 45]",
0,46,333.0,333.0,,"[0, 46]","[0, 46]",
0,47,545.0,545.0,,"[0, 28, 56, 47]","[0, 28, 56, 47]",
0,48,542.0,542.0,,"[0, 48]","[0, 48]",
0,49,861.0,861.0,,"[0, 28, 49]","[0, 28, 49]",
0,50,478.0,478.0,,"[0, 10, 9, 50]","[0, 10, 9, 50]",
0,51,827.0,827.0,,"[0, 27, 51]","[0, 27, 51]",
0,52,448.0,448.0,,"[0, 89, 52]","[0, 89, 52]",
0,53,406.0,406.0,,"[0, 10, 53]","[0, 10, 53]",
0,54,843.0,843.0,,"[0, 28, 96, 54]","[0, 28, 96, 54]",
0,55,424.0,424.0,,"[0, 10, 55]","[0, 10, 55]",
0,56,494.0,494.0,,"[0, 28, 56]","[0, 28, 56]",
0,57,800.0,800.0,,"[0, 28, 56, 57]","[0, 28, 56, 57]",
0,58,467.0,467.0,,"[0, 89, 58]","[0, 89, 58]",
0,59,660.0,660.0,,"[0, 94, 59]","[0, 94, 59]",
0,60,429.0,429.0,,"[0, 10, 32, 60]","[0, 10, 32, 60]",
0,61,718.0,718.0,,"[0, 85, 61]","[0, 85, 61]",
0,62,734.0,734.0,,"[0, 62]","[0, 62]",
0,63,597.0,597.0,,"[0, 46, 63]","[0, 46, 63]",
0,64,733.0,733.0,,"[0, 46, 64]","[0, 46, 64]",
0,65,799.0,799.0,,"[0, 28, 65]","[0, 28, 65]",
0,66,545.0,545.0,,"[0, 10, 24, 66]","[0, 10, 24, 66]",
0,67,653.0,653.0,,"[0, 94, 33, 67]","[0, 94, 33, 67]",
0,68,324.0,324.0,,"[0, 10, 68]","[0, 10, 68]",
0,69,359.0,359.0,,"[0, 10, 69]","[0, 10, 69]",
0,70,524.0,524.0,,"[0, 94, 70]","[0, 94, 70]",
0,71,592.0,592.0,,"[0, 10, 1, 71]","[0, 10, 1, 71]",
