source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,0.0,0.0,,[0],[0],
0,1,989.0,989.0,,"[0, 22, 1]","[0, 22, 1]",
0,2,1079.0,1079.0,,"[0, 2]","[0, 2]",
0,3,963.0,963.0,,"[0, 27, 31, 3]","[0, 27, 31, 3]",
0,4,1056.0,1056.0,,"[0, 30, 23, 4]","[0, 30, 23, 4]",
0,5,955.0,955.0,,"[0, 22, 5]","[0, 22, 5]",
0,6,1108.0,1108.0,,"[0, 22, 6]","[0, 22, 6]",
0,7,610.0,610.0,,"[0, 7]","[0, 7]",
0,8,941.0,941.0,,"[0, 30, 43, 8]","[0, 30, 43, 8]",
0,9,922.0,922.0,,"[0, 9]","[0, 9]",
0,10,597.0,597.0,,"[0, 30, 10]","[0, 30, 10]",
0,11,1114.0,1114.0,,"[0, 39, 11]","[0, 39, 11]",
0,12,489.0,489.0,,"[0, 12]","[0, 12]",
0,13,922.0,922.0,,"[0, 12, 24, 13]","[0, 12, 24, 13]",
0,14,807.0,807.0,,"[0, 14]","[0, 14]",
0,15,920.0,920.0,,"[0, 30, 15]","[0, 30, 15]",
0,16,750.0,750.0,,"[0, 28, 16]","[0, 28, 16]",
0,17,879.0,879.0,,"[0, 12, 17]","[0, 12, 17]",
0,18,888.0,888.0,,"[0, 28, 18]","[0, 28, 18]",
0,19,762.0,762.0,,"[0, 30, 19]","[0, 30, 19]",
0,20,921.0,921.0,,"[0, 28, 20]","[0, 28, 20]",
0,21,1060.0,1060.0,,"[0, 30, 10, 21]","[0, 30, 10, 21]",
0,22,438.0,438.0,,"[0, 22]","[0, 22]",
0,23,653.0,653.0,,"[0, 30, 23]","[0, 30, 23]",
0,24,682.0,682.0,,"[0, 12, 24]","[0, 12, 24]",
0,25,1113.0,1113.0,,"[0, 25]","[0, 25]",
0,26,955.0,955.0,,"[0, 27, 26]","[0, 27, 26]",
0,27,464.0,464.0,,"[0, 27]","[0, 27]",
0,28,423.0,423.0,,"[0, 28]","[0, 28]",
0,29,1182.0,1182.0,,"[0, 29]","[0, 29]",
0,30,247.0,247.0,,"[0, 30]","[0, 30]",
0,31,658.0,658.0,,"[0, 27, 31]","[0, 27, 31]",
0,32,850.0,850.0,,"[0, 30, 32]","[0, 30, 32]",
0,33,1042.0,1042.0,,"[0, 12, 33]","[0, 12, 33]",
0,34,927.0,927.0,,"[0, 28, 34]","[0, 28, 34]",
0,35,578.0,578.0,,"[0, 35]","[0, 35]",
0,36,987.0,987.0,,"[0, 36]","[0, 36]",
0,37,930.0,930.0,,"[0, 35, 37]","[0, 35, 37]",
0,38,1095.0,1095.0,,"[0, 30, 43, 38]","[0, 30, 43, 38]",
0,39,474.0,474.0,,"[0, 39]","[0, 39]",
0,40,915.0,915.0,,"[0, 30, 40]","[0, 30, 40]",
0,41,1272.0,1272.0,,"[0, 30, 46, 41]","[0, 30, 46, 41]",
0,42,1307.0,1307.0,,"[0, 28, 16, 42]","[0, 28, 16, 42]",
0,43,462.0,462.0,,"[0, 30, 43]","[0, 30, 43]",
0,44,903.0,903.0,,"[0, 30, 44]","[0, 30, 44]",
0,45,1014.0,1014.0,,"[0, 35, 45]","[0, 35, 45]",
0,46,718.0,718.0,,"[0, 30, 46]","[0, 30, 46]",
0,47,950.0,950.0,,"[0, 30, 43, 47]","[0, 30, 43, 47]",
0,48,983.0,983.0,,"[0, 35, 48]","[0, 35, 48]",
0,49,1139.0,1139.0,,"[0, 39, 49]","[0, 39, 49]",
1,0,1009.0,1009.0,,"[1, 26, 0]","[1, 26, 0]",
1,1,0.0,0.0,,[1],[1],
1,2,1541.0,1541.0,,"[1, 22, 19, 2]","[1, 22, 19, 2]",
1,3,1249.0,1249.0,,"[1, 32, 31, 3]","[1, 32, 31, 3]",
1,4,858.0,858.0,,"[1, 4]","[1, 4]",
1,5,832.0,832.0,,"[1, 22, 5]","[1, 22, 5]",
1,6,474.0,474.0,,"[1, 6]","[1, 6]",
1,7,1099.0,1099.0,,"[1, 21, 7]","[1, 21, 7]",
1,8,1284.0,1284.0,,"[1, 8]","[1, 8]",
1,9,688.0,688.0,,"[1, 9]","[1, 9]",
1,10,925.0,925.0,,"[1, 36, 10]","[1, 36, 10]",
1,11,958.0,958.0,,"[1, 11]","[1, 11]",
1,12,693.0,693.0,,"[1, 12]","[1, 12]",
1,13,792.0,792.0,,"[1, 13]","[1, 13]",
1,14,1006.0,1006.0,,"[1, 6, 14]","[1, 6, 14]",
1,15,843.0,843.0,,"[1, 6, 15]","[1, 6, 15]",
1,16,1141.0,1141.0,,"[1, 6, 16]","[1, 6, 16]",
1,17,1083.0,1083.0,,"[1, 12, 17]","[1, 12, 17]",
1,18,1121.0,1121.0,,"[1, 4, 18]","[1, 4, 18]",
1,19,988.0,988.0,,"[1, 22, 19]","[1, 22, 19]",
1,20,1043.0,1043.0,,"[1, 32, 20]","[1, 32, 20]",
1,21,828.0,828.0,,"[1, 21]","[1, 21]",
1,22,315.0,315.0,,"[1, 22]","[1, 22]",
1,23,1290.0,1290.0,,"[1, 41, 23]","[1, 41, 23]",
1,24,886.0,886.0,,"[1, 12, 24]","[1, 12, 24]",
1,25,1490.0,1490.0,,"[1, 36, 25]","[1, 36, 25]",
1,26,427.0,427.0,,"[1, 26]","[1, 26]",
1,27,825.0,825.0,,"[1, 22, 27]","[1, 22, 27]",
1,28,834.0,834.0,,"[1, 6, 28]","[1, 6, 28]",
1,29,1513.0,1513.0,,"[1, 22, 39, 29]","[1, 22, 39, 29]",
1,30,1129.0,1129.0,,"[1, 26, 40, 30]","[1, 26, 40, 30]",
1,31,944.0,944.0,,"[1, 32, 31]","[1, 32, 31]",
1,32,681.0,681.0,,"[1, 32]","[1, 32]",
1,33,980.0,980.0,,"[1, 26, 33]","[1, 26, 33]",
1,34,1338.0,1338.0,,"[1, 6, 28, 34]","[1, 6, 28, 34]",
1,35,1232.0,1232.0,,"[1, 6, 35]","[1, 6, 35]",
1,36,762.0,762.0,,"[1, 36]","[1, 36]",
1,37,1519.0,1519.0,,"[1, 13, 37]","[1, 13, 37]",
1,38,1164.0,1164.0,,"[1, 38]","[1, 38]",
1,39,699.0,699.0,,"[1, 22, 39]","[1, 22, 39]",
1,40,902.0,902.0,,"[1, 26, 40]","[1, 26, 40]",
1,41,725.0,725.0,,"[1, 41]","[1, 41]",
1,42,1470.0,1470.0,,"[1, 32, 42]","[1, 32, 42]",
1,43,967.0,967.0,,"[1, 12, 43]","[1, 12, 43]",
1,44,1177.0,1177.0,,"[1, 4, 18, 44]","[1, 4, 18, 44]",
1,45,850.0,850.0,,"[1, 45]","[1, 45]",
1,46,1148.0,1148.0,,"[1, 22, 39, 46]","[1, 22, 39, 46]",
1,47,1261.0,1261.0,,"[1, 47]","[1, 47]",
1,48,944.0,944.0,,"[1, 48]","[1, 48]",
1,49,1320.0,1320.0,,"[1, 26, 49]","[1, 26, 49]",
2,0,1249.0,1249.0,,"[2, 49, 20, 0]","[2, 49, 20, 0]",
2,1,1141.0,1141.0,,"[2, 5, 1]","[2, 5, 1]",
2,2,0.0,0.0,,[2],[2],
2,3,1156.0,1156.0,,"[2, 31, 3]","[2, 31, 3]",
2,4,1197.0,1197.0,,"[2, 5, 38, 4]","[2, 5, 38, 4]",
2,5,465.0,465.0,,"[2, 5]","[2, 5]",
2,6,1025.0,1025.0,,"[2, 49, 20, 6]","[2, 49, 20, 6]",
