source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,,,0.0,,,[0]
0,1,,,605.0,,,"[0, 1]"
0,2,,,428.0,,,"[0, 10, 2]"
0,3,,,160.0,,,"[0, 3]"
0,4,,,477.0,,,"[0, 10, 2, 4]"
0,5,,,1002.0,,,"[0, 10, 2, 4, 18, 14, 5]"
0,6,,,371.0,,,"[0, 10, 6]"
0,7,,,611.0,,,"[0, 10, 9, 7]"
0,8,,,617.0,,,"[0, 8]"
0,9,,,-2.0,,,"[0, 10, 9]"
0,10,,,-214.0,,,"[0, 10]"
0,11,,,1068.0,,,"[0, 10, 2, 4, 18, 14, 11]"
0,12,,,558.0,,,"[0, 3, 12]"
0,13,,,665.0,,,"[0, 13]"
0,14,,,523.0,,,"[0, 10, 2, 4, 18, 14]"
0,15,,,648.0,,,"[0, 10, 9, 15]"
0,16,,,1446.0,,,"[0, 10, 2, 4, 17, 16]"
0,17,,,889.0,,,"[0, 10, 2, 4, 17]"
0,18,,,785.0,,,"[0, 10, 2, 4, 18]"
0,19,,,1203.0,,,"[0, 8, 19]"
1,0,,,650.0,,,"[1, 12, 0]"
1,1,,,0.0,,,[1]
1,2,,,929.0,,,"[1, 8, 7, 14, 2]"
1,3,,,810.0,,,"[1, 12, 0, 3]"
1,4,,,978.0,,,"[1, 8, 7, 14, 2, 4]"
1,5,,,1281.0,,,"[1, 8, 7, 14, 5]"
1,6,,,1021.0,,,"[1, 12, 0, 10, 6]"
1,7,,,609.0,,,"[1, 8, 7]"
1,8,,,234.0,,,"[1, 8]"
1,9,,,648.0,,,"[1, 12, 0, 10, 9]"
1,10,,,436.0,,,"[1, 12, 0, 10]"
1,11,,,1347.0,,,"[1, 8, 7, 14, 11]"
1,12,,,862.0,,,"[1, 12]"
1,13,,,496.0,,,"[1, 13]"
1,14,,,802.0,,,"[1, 8, 7, 14]"
1,15,,,1288.0,,,"[1, 13, 15]"
1,16,,,1384.0,,,"[1, 13, 17, 16]"
1,17,,,827.0,,,"[1, 13, 17]"
1,18,,,1253.0,,,"[1, 8, 18]"
1,19,,,820.0,,,"[1, 8, 19]"
2,0,,,705.0,,,"[2, 4, 18, 14, 11, 3, 12, 0]"
2,1,,,1263.0,,,"[2, 4, 17, 16, 1]"
2,2,,,0.0,,,[2]
2,3,,,519.0,,,"[2, 4, 18, 14, 11, 3]"
2,4,,,49.0,,,"[2, 4]"
2,5,,,574.0,,,"[2, 4, 18, 14, 5]"
2,6,,,1076.0,,,"[2, 4, 18, 14, 11, 3, 12, 0, 10, 6]"
2,7,,,667.0,,,"[2, 4, 18, 14, 7]"
2,8,,,1111.0,,,"[2, 4, 18, 14, 7, 8]"
2,9,,,703.0,,,"[2, 4, 18, 14, 11, 3, 12, 0, 10, 9]"
2,10,,,491.0,,,"[2, 4, 18, 14, 11, 3, 12, 0, 10]"
2,11,,,640.0,,,"[2, 4, 18, 14, 11]"
2,12,,,917.0,,,"[2, 4, 18, 14, 11, 3, 12]"
2,13,,,793.0,,,"[2, 4, 17, 13]"
2,14,,,95.0,,,"[2, 4, 18, 14]"
2,15,,,1058.0,,,"[2, 4, 18, 14, 11, 3, 15]"
2,16,,,1018.0,,,"[2, 4, 17, 16]"
2,17,,,461.0,,,"[2, 4, 17]"
2,18,,,357.0,,,"[2, 4, 18]"
2,19,,,1697.0,,,"[2, 4, 18, 14, 7, 8, 19]"
3,0,,,186.0,,,"[3, 12, 0]"
3,1,,,791.0,,,"[3, 12, 0, 1]"
3,2,,,500.0,,,"[3, 18, 14, 2]"
3,3,,,0.0,,,[3]
3,4,,,549.0,,,"[3, 18, 14, 2, 4]"
3,5,,,852.0,,,"[3, 18, 14, 5]"
3,6,,,557.0,,,"[3, 12, 0, 10, 6]"
3,7,,,797.0,,,"[3, 12, 0, 10, 9, 7]"
3,8,,,803.0,,,"[3, 12, 0, 8]"
3,9,,,184.0,,,"[3, 12, 0, 10, 9]"
3,10,,,-28.0,,,"[3, 12, 0, 10]"
3,11,,,918.0,,,"[3, 18, 14, 11]"
3,12,,,398.0,,,"[3, 12]"
3,13,,,851.0,,,"[3, 12, 0, 13]"
3,14,,,373.0,,,"[3, 18, 14]"
3,15,,,539.0,,,"[3, 15]"
3,16,,,1518.0,,,"[3, 18, 14, 2, 4, 17, 16]"
3,17,,,961.0,,,"[3, 18, 14, 2, 4, 17]"
3,18,,,635.0,,,"[3, 18]"
3,19,,,1389.0,,,"[3, 12, 0, 8, 19]"
4,0,,,656.0,,,"[4, 18, 14, 11, 3, 12, 0]"
4,1,,,1214.0,,,"[4, 17, 16, 1]"
4,2,,,111.0,,,"[4, 2]"
4,3,,,470.0,,,"[4, 18, 14, 11, 3]"
4,4,,,0.0,,,[4]
4,5,,,525.0,,,"[4, 18, 14, 5]"
4,6,,,1027.0,,,"[4, 18, 14, 11, 3, 12, 0, 10, 6]"
4,7,,,618.0,,,"[4, 18, 14, 7]"
4,8,,,1062.0,,,"[4, 18, 14, 7, 8]"
4,9,,,654.0,,,"[4, 18, 14, 11, 3, 12, 0, 10, 9]"
4,10,,,442.0,,,"[4, 18, 14, 11, 3, 12, 0, 10]"
4,11,,,591.0,,,"[4, 18, 14, 11]"
4,12,,,868.0,,,"[4, 18, 14, 11, 3, 12]"
4,13,,,744.0,,,"[4, 17, 13]"
4,14,,,46.0,,,"[4, 18, 14]"
4,15,,,1009.0,,,"[4, 18, 14, 11, 3, 15]"
4,16,,,969.0,,,"[4, 17, 16]"
4,17,,,412.0,,,"[4, 17]"
4,18,,,308.0,,,"[4, 18]"
4,19,,,1648.0,,,"[4, 18, 14, 7, 8, 19]"
5,0,,,266.0,,,"[5, 12, 0]"
5,1,,,871.0,,,"[5, 12, 0, 1]"
5,2,,,62.0,,,"[5, 14, 2]"
5,3,,,359.0,,,"[5, 14, 11, 3]"
5,4,,,111.0,,,"[5, 14, 2, 4]"
5,5,,,0.0,,,[5]
5,6,,,637.0,,,"[5, 12, 0, 10, 6]"
5,7,,,507.0,,,"[5, 14, 7]"
5,8,,,883.0,,,"[5, 12, 0, 8]"
5,9,,,264.0,,,"[5, 12, 0, 10, 9]"
5,10,,,52.0,,,"[5, 12, 0, 10]"
5,11,,,480.0,,,"[5, 14, 11]"
5,12,,,478.0,,,"[5, 12]"
5,13,,,855.0,,,"[5, 14, 2, 4, 17, 13]"
5,14,,,-65.0,,,"[5, 14]"
5,15,,,898.0,,,"[5, 14, 11, 3, 15]"
5,16,,,1080.0,,,"[5, 14, 2, 4, 17, 16]"
5,17,,,523.0,,,"[5, 14, 2, 4, 17]"
5,18,,,419.0,,,"[5, 14, 2, 4, 18]"
5,19,,,1469.0,,,"[5, 12, 0, 8, 19]"
6,0,,,13.0,,,"[6, 0]"
6,1,,,618.0,,,"[6, 0, 1]"
6,2,,,441.0,,,"[6, 0, 10, 2]"
6,3,,,173.0,,,"[6, 0, 3]"
6,4,,,490.0,,,"[6, 0, 10, 2, 4]"
6,5,,,1015.0,,,"[6, 0, 10, 2, 4, 18, 14, 5]"
6,6,,,0.0,,,[6]
6,7,,,624.0,,,"[6, 0, 10, 9, 7]"
6,8,,,630.0,,,"[6, 0, 8]"
6,9,,,11.0,,,"[6, 0, 10, 9]"
6,10,,,-201.0,,,"[6, 0, 10]"
6,11,,,1081.0,,,"[6, 0, 10, 2, 4, 18, 14, 11]"
6,12,,,571.0,,,"[6, 0, 3, 12]"
6,13,,,678.0,,,"[6, 0, 13]"
6,14,,,536.0,,,"[6, 0, 10, 2, 4, 18, 14]"
6,15,,,661.0,,,"[6, 0, 10, 9, 15]"
6,16,,,1459.0,,,"[6, 0, 10, 2, 4, 17, 16]"
6,17,,,902.0,,,"[6, 0, 10, 2, 4, 17]"
6,18,,,798.0,,,"[6, 0, 10, 2, 4, 18]"
6,19,,,1216.0,,,"[6, 0, 8, 19]"
7,0,,,515.0,,,"[7, 6, 0]"
7,1,,,1120.0,,,"[7, 6, 0, 1]"
7,2,,,320.0,,,"[7, 14, 2]"
7,3,,,617.0,,,"[7, 14, 11, 3]"
7,4,,,369.0,,,"[7, 14, 2, 4]"
7,5,,,672.0,,,"[7, 14, 5]"
7,6,,,502.0,,,"[7, 6]"
7,7,,,0.0,,,[7]
7,8,,,444.0,,,"[7, 8]"
7,9,,,320.0,,,"[7, 9]"
7,10,,,301.0,,,"[7, 6, 0, 10]"
7,11,,,738.0,,,"[7, 14, 11]"
7,12,,,1015.0,,,"[7, 14, 11, 3, 12]"
7,13,,,1113.0,,,"[7, 14, 2, 4, 17, 13]"
7,14,,,193.0,,,"[7, 14]"
7,15,,,970.0,,,"[7, 9, 15]"
7,16,,,1338.0,,,"[7, 14, 2, 4, 17, 16]"
7,17,,,781.0,,,"[7, 14, 2, 4, 17]"
7,18,,,677.0,,,"[7, 14, 2, 4, 18]"
7,19,,,1030.0,,,"[7, 8, 19]"
8,0,,,890.0,,,"[8, 7, 6, 0]"
8,1,,,1495.0,,,"[8, 7, 6, 0, 1]"
8,2,,,695.0,,,"[8, 7, 14, 2]"
8,3,,,992.0,,,"[8, 7, 14, 11, 3]"
8,4,,,744.0,,,"[8, 7, 14, 2, 4]"
8,5,,,1047.0,,,"[8, 7, 14, 5]"
8,6,,,877.0,,,"[8, 7, 6]"
8,7,,,375.0,,,"[8, 7]"
8,8,,,0.0,,,[8]
8,9,,,695.0,,,"[8, 7, 9]"
8,10,,,676.0,,,"[8, 7, 6, 0, 10]"
8,11,,,1113.0,,,"[8, 7, 14, 11]"
8,12,,,1390.0,,,"[8, 7, 14, 11, 3, 12]"
8,13,,,1488.0,,,"[8, 7, 14, 2, 4, 17, 13]"
8,14,,,568.0,,,"[8, 7, 14]"
8,15,,,1345.0,,,"[8, 7, 9, 15]"
8,16,,,1713.0,,,"[8, 7, 14, 2, 4, 17, 16]"
8,17,,,1156.0,,,"[8, 7, 14, 2, 4, 17]"
8,18,,,1019.0,,,"[8, 18]"
8,19,,,586.0,,,"[8, 19]"
9,0,,,694.0,,,"[9, 12, 0]"
9,1,,,1299.0,,,"[9, 12, 0, 1]"
9,2,,,933.0,,,"[9, 7, 14, 2]"
9,3,,,854.0,,,"[9, 12, 0, 3]"
9,4,,,982.0,,,"[9, 7, 14, 2, 4]"
9,5,,,1285.0,,,"[9, 7, 14, 5]"
9,6,,,1065.0,,,"[9, 12, 0, 10, 6]"
9,7,,,613.0,,,"[9, 7]"
9,8,,,1057.0,,,"[9, 7, 8]"
9,9,,,0.0,,,[9]
9,10,,,480.0,,,"[9, 12, 0, 10]"
9,11,,,1351.0,,,"[9, 7, 14, 11]"
9,12,,,906.0,,,"[9, 12]"
9,13,,,1359.0,,,"[9, 12, 0, 13]"
9,14,,,806.0,,,"[9, 7, 14]"
9,15,,,650.0,,,"[9, 15]"
9,16,,,1951.0,,,"[9, 7, 14, 2, 4, 17, 16]"
9,17,,,1394.0,,,"[9, 7, 14, 2, 4, 17]"
9,18,,,1290.0,,,"[9, 7, 14, 2, 4, 18]"
9,19,,,1643.0,,,"[9, 7, 8, 19]"
10,0,,,598.0,,,"[10, 6, 0]"
10,1,,,1203.0,,,"[10, 6, 0, 1]"
10,2,,,642.0,,,"[10, 2]"
10,3,,,758.0,,,"[10, 6, 0, 3]"
10,4,,,691.0,,,"[10, 2, 4]"
10,5,,,1216.0,,,"[10, 2, 4, 18, 14, 5]"
10,6,,,585.0,,,"[10, 6]"
10,7,,,825.0,,,"[10, 9, 7]"
10,8,,,1215.0,,,"[10, 6, 0, 8]"
10,9,,,212.0,,,"[10, 9]"
10,10,,,0.0,,,[10]
10,11,,,1282.0,,,"[10, 2, 4, 18, 14, 11]"
10,12,,,1118.0,,,"[10, 9, 12]"
10,13,,,1263.0,,,"[10, 6, 0, 13]"
10,14,,,737.0,,,"[10, 2, 4, 18, 14]"
10,15,,,862.0,,,"[10, 9, 15]"
10,16,,,1660.0,,,"[10, 2, 4, 17, 16]"
10,17,,,1103.0,,,"[10, 2, 4, 17]"
10,18,,,999.0,,,"[10, 2, 4, 18]"
10,19,,,1801.0,,,"[10, 6, 0, 8, 19]"
11,0,,,65.0,,,"[11, 3, 12, 0]"
11,1,,,670.0,,,"[11, 3, 12, 0, 1]"
11,2,,,379.0,,,"[11, 3, 18, 14, 2]"
11,3,,,-121.0,,,"[11, 3]"
11,4,,,428.0,,,"[11, 3, 18, 14, 2, 4]"
11,5,,,731.0,,,"[11, 3, 18, 14, 5]"
11,6,,,436.0,,,"[11, 3, 12, 0, 10, 6]"
