source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,,,0.0,,,[0]
0,1,,,inf,,,None
0,2,,,403.0,,,"[0, 7, 2]"
0,3,,,751.0,,,"[0, 7, 8, 3]"
0,4,,,-268.0,,,"[0, 7, 4]"
0,5,,,575.0,,,"[0, 7, 5]"
0,6,,,-68.0,,,"[0, 7, 8, 6]"
0,7,,,-337.0,,,"[0, 7]"
0,8,,,-751.0,,,"[0, 7, 8]"
0,9,,,637.0,,,"[0, 7, 2, 9]"
1,0,,,664.0,,,"[1, 0]"
1,1,,,0.0,,,[1]
1,2,,,844.0,,,"[1, 9, 2]"
1,3,,,1011.0,,,"[1, 5, 4, 3]"
1,4,,,-130.0,,,"[1, 5, 4]"
1,5,,,42.0,,,"[1, 5]"
1,6,,,596.0,,,"[1, 0, 7, 8, 6]"
1,7,,,327.0,,,"[1, 0, 7]"
1,8,,,-87.0,,,"[1, 0, 7, 8]"
1,9,,,344.0,,,"[1, 9]"
2,0,,,2127.0,,,"[2, 9, 7, 4, 0]"
2,1,,,inf,,,None
2,2,,,0.0,,,[2]
2,3,,,2231.0,,,"[2, 9, 7, 8, 3]"
2,4,,,1212.0,,,"[2, 9, 7, 4]"
2,5,,,2055.0,,,"[2, 9, 7, 5]"
2,6,,,913.0,,,"[2, 9, 6]"
2,7,,,1143.0,,,"[2, 9, 7]"
2,8,,,729.0,,,"[2, 9, 7, 8]"
2,9,,,234.0,,,"[2, 9]"
3,0,,,1960.0,,,"[3, 4, 0]"
3,1,,,inf,,,None
3,2,,,1152.0,,,"[3, 2]"
3,3,,,0.0,,,[3]
3,4,,,1045.0,,,"[3, 4]"
3,5,,,2535.0,,,"[3, 4, 0, 7, 5]"
3,6,,,1892.0,,,"[3, 4, 0, 7, 8, 6]"
3,7,,,1623.0,,,"[3, 4, 0, 7]"
3,8,,,1209.0,,,"[3, 4, 0, 7, 8]"
3,9,,,1386.0,,,"[3, 2, 9]"
4,0,,,915.0,,,"[4, 0]"
4,1,,,inf,,,None
4,2,,,1318.0,,,"[4, 0, 7, 2]"
4,3,,,1141.0,,,"[4, 3]"
4,4,,,0.0,,,[4]
4,5,,,1490.0,,,"[4, 0, 7, 5]"
4,6,,,847.0,,,"[4, 0, 7, 8, 6]"
4,7,,,578.0,,,"[4, 0, 7]"
4,8,,,164.0,,,"[4, 0, 7, 8]"
4,9,,,1552.0,,,"[4, 0, 7, 2, 9]"
5,0,,,743.0,,,"[5, 4, 0]"
5,1,,,inf,,,None
5,2,,,1146.0,,,"[5, 4, 0, 7, 2]"
5,3,,,969.0,,,"[5, 4, 3]"
5,4,,,-172.0,,,"[5, 4]"
5,5,,,0.0,,,[5]
5,6,,,675.0,,,"[5, 4, 0, 7, 8, 6]"
5,7,,,406.0,,,"[5, 4, 0, 7]"
5,8,,,-8.0,,,"[5, 4, 0, 7, 8]"
5,9,,,1380.0,,,"[5, 4, 0, 7, 2, 9]"
6,0,,,1551.0,,,"[6, 7, 4, 0]"
6,1,,,inf,,,None
6,2,,,1307.0,,,"[6, 7, 2]"
6,3,,,1655.0,,,"[6, 7, 8, 3]"
6,4,,,636.0,,,"[6, 7, 4]"
6,5,,,1479.0,,,"[6, 7, 5]"
6,6,,,0.0,,,[6]
6,7,,,567.0,,,"[6, 7]"
6,8,,,153.0,,,"[6, 7, 8]"
6,9,,,1541.0,,,"[6, 7, 2, 9]"
7,0,,,984.0,,,"[7, 4, 0]"
7,1,,,inf,,,None
7,2,,,740.0,,,"[7, 2]"
7,3,,,1088.0,,,"[7, 8, 3]"
7,4,,,69.0,,,"[7, 4]"
7,5,,,912.0,,,"[7, 5]"
7,6,,,269.0,,,"[7, 8, 6]"
7,7,,,0.0,,,[7]
7,8,,,-414.0,,,"[7, 8]"
7,9,,,974.0,,,"[7, 2, 9]"
8,0,,,1937.0,,,"[8, 4, 0]"
8,1,,,inf,,,None
8,2,,,1990.0,,,"[8, 6, 7, 2]"
8,3,,,1502.0,,,"[8, 3]"
8,4,,,1022.0,,,"[8, 4]"
8,5,,,2162.0,,,"[8, 6, 7, 5]"
8,6,,,683.0,,,"[8, 6]"
8,7,,,1250.0,,,"[8, 6, 7]"
8,8,,,0.0,,,[8]
8,9,,,2224.0,,,"[8, 6, 7, 2, 9]"
9,0,,,1893.0,,,"[9, 7, 4, 0]"
9,1,,,inf,,,None
9,2,,,500.0,,,"[9, 2]"
9,3,,,1997.0,,,"[9, 7, 8, 3]"
9,4,,,978.0,,,"[9, 7, 4]"
9,5,,,1821.0,,,"[9, 7, 5]"
9,6,,,679.0,,,"[9, 6]"
9,7,,,909.0,,,"[9, 7]"
9,8,,,495.0,,,"[9, 7, 8]"
9,9,,,0.0,,,[9]
