source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,0.0,0.0,,[0],[0],
0,1,799.0,799.0,,"[0, 22, 1]","[0, 22, 1]",
0,2,999.0,999.0,,"[0, 2]","[0, 2]",
0,3,860.0,860.0,,"[0, 27, 31, 3]","[0, 27, 31, 3]",
0,4,943.0,943.0,,"[0, 30, 23, 4]","[0, 30, 23, 4]",
0,5,878.0,878.0,,"[0, 30, 5]","[0, 30, 5]",
0,6,903.0,903.0,,"[0, 22, 6]","[0, 22, 6]",
0,7,529.0,529.0,,"[0, 7]","[0, 7]",
0,8,812.0,812.0,,"[0, 30, 43, 8]","[0, 30, 43, 8]",
0,9,651.0,651.0,,"[0, 9]","[0, 9]",
0,10,470.0,470.0,,"[0, 30, 10]","[0, 30, 10]",
0,11,980.0,980.0,,"[0, 27, 11]","[0, 27, 11]",
0,12,397.0,397.0,,"[0, 12]","[0, 12]",
0,13,797.0,797.0,,"[0, 12, 24, 13]","[0, 12, 24, 13]",
0,14,754.0,754.0,,"[0, 14]","[0, 14]",
0,15,805.0,805.0,,"[0, 30, 15]","[0, 30, 15]",
0,16,686.0,686.0,,"[0, 28, 16]","[0, 28, 16]",
0,17,757.0,757.0,,"[0, 12, 17]","[0, 12, 17]",
0,18,811.0,811.0,,"[0, 28, 18]","[0, 28, 18]",
0,19,699.0,699.0,,"[0, 30, 19]","[0, 30, 19]",
0,20,802.0,802.0,,"[0, 28, 20]","[0, 28, 20]",
0,21,786.0,786.0,,"[0, 30, 10, 21]","[0, 30, 10, 21]",
0,22,413.0,413.0,,"[0, 22]","[0, 22]",
0,23,576.0,576.0,,"[0, 30, 23]","[0, 30, 23]",
0,24,559.0,559.0,,"[0, 12, 24]","[0, 12, 24]",
0,25,965.0,965.0,,"[0, 25]","[0, 25]",
0,26,781.0,781.0,,"[0, 27, 26]","[0, 27, 26]",
0,27,421.0,421.0,,"[0, 27]","[0, 27]",
0,28,392.0,392.0,,"[0, 28]","[0, 28]",
0,29,1006.0,1006.0,,"[0, 29]","[0, 29]",
0,30,196.0,196.0,,"[0, 30]","[0, 30]",
0,31,595.0,595.0,,"[0, 27, 31]","[0, 27, 31]",
0,32,606.0,606.0,,"[0, 30, 32]","[0, 30, 32]",
0,33,834.0,834.0,,"[0, 12, 33]","[0, 12, 33]",
0,34,875.0,875.0,,"[0, 28, 34]","[0, 28, 34]",
0,35,572.0,572.0,,"[0, 35]","[0, 35]",
0,36,699.0,699.0,,"[0, 36]","[0, 36]",
0,37,868.0,868.0,,"[0, 35, 37]","[0, 35, 37]",
0,38,924.0,924.0,,"[0, 30, 43, 38]","[0, 30, 43, 38]",
0,39,449.0,449.0,,"[0, 39]","[0, 39]",
0,40,638.0,638.0,,"[0, 30, 40]","[0, 30, 40]",
0,41,1004.0,1004.0,,"[0, 36, 41]","[0, 36, 41]",
0,42,1180.0,1180.0,,"[0, 30, 42]","[0, 30, 42]",
0,43,351.0,351.0,,"[0, 30, 43]","[0, 30, 43]",
0,44,797.0,797.0,,"[0, 30, 44]","[0, 30, 44]",
0,45,920.0,920.0,,"[0, 28, 45]","[0, 28, 45]",
0,46,581.0,581.0,,"[0, 30, 46]","[0, 30, 46]",
0,47,826.0,826.0,,"[0, 30, 43, 47]","[0, 30, 43, 47]",
0,48,958.0,958.0,,"[0, 35, 48]","[0, 35, 48]",
0,49,1042.0,1042.0,,"[0, 39, 49]","[0, 39, 49]",
1,0,745.0,745.0,,"[1, 26, 0]","[1, 26, 0]",
1,1,0.0,0.0,,[1],[1],
1,2,1309.0,1309.0,,"[1, 22, 39, 2]","[1, 22, 39, 2]",
1,3,1038.0,1038.0,,"[1, 11, 3]","[1, 11, 3]",
1,4,825.0,825.0,,"[1, 4]","[1, 4]",
1,5,741.0,741.0,,"[1, 22, 5]","[1, 22, 5]",
1,6,389.0,389.0,,"[1, 6]","[1, 6]",
