source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,0.0,0.0,,[0],[0],
0,1,619.0,619.0,,"[0, 26, 1]","[0, 26, 1]",
0,2,1079.0,1079.0,,"[0, 2]","[0, 2]",
0,3,862.0,862.0,,"[0, 26, 3]","[0, 26, 3]",
0,4,976.0,976.0,,"[0, 30, 4]","[0, 30, 4]",
0,5,901.0,901.0,,"[0, 27, 5]","[0, 27, 5]",
0,6,719.0,719.0,,"[0, 27, 6]","[0, 27, 6]",
0,7,610.0,610.0,,"[0, 7]","[0, 7]",
0,8,512.0,512.0,,"[0, 8]","[0, 8]",
0,9,819.0,819.0,,"[0, 30, 9]","[0, 30, 9]",
0,10,450.0,450.0,,"[0, 10]","[0, 10]",
0,11,657.0,657.0,,"[0, 11]","[0, 11]",
0,12,489.0,489.0,,"[0, 12]","[0, 12]",
0,13,586.0,586.0,,"[0, 24, 13]","[0, 24, 13]",
0,14,807.0,807.0,,"[0, 14]","[0, 14]",
0,15,920.0,920.0,,"[0, 30, 15]","[0, 30, 15]",
0,16,607.0,607.0,,"[0, 30, 16]","[0, 30, 16]",
0,17,586.0,586.0,,"[0, 24, 17]","[0, 24, 17]",
0,18,888.0,888.0,,"[0, 28, 18]","[0, 28, 18]",
0,19,762.0,762.0,,"[0, 30, 19]","[0, 30, 19]",
0,20,835.0,835.0,,"[0, 22, 20]","[0, 22, 20]",
0,21,631.0,631.0,,"[0, 40, 21]","[0, 40, 21]",
0,22,438.0,438.0,,"[0, 22]","[0, 22]",
0,23,653.0,653.0,,"[0, 30, 23]","[0, 30, 23]",
0,24,346.0,346.0,,"[0, 24]","[0, 24]",
0,25,1113.0,1113.0,,"[0, 25]","[0, 25]",
0,26,490.0,490.0,,"[0, 26]","[0, 26]",
0,27,464.0,464.0,,"[0, 27]","[0, 27]",
0,28,423.0,423.0,,"[0, 28]","[0, 28]",
0,29,1018.0,1018.0,,"[0, 24, 29]","[0, 24, 29]",
0,30,247.0,247.0,,"[0, 30]","[0, 30]",
0,31,655.0,655.0,,"[0, 39, 31]","[0, 39, 31]",
0,32,645.0,645.0,,"[0, 32]","[0, 32]",
0,33,531.0,531.0,,"[0, 33]","[0, 33]",
0,34,927.0,927.0,,"[0, 28, 34]","[0, 28, 34]",
0,35,578.0,578.0,,"[0, 35]","[0, 35]",
0,36,691.0,691.0,,"[0, 24, 36]","[0, 24, 36]",
0,37,930.0,930.0,,"[0, 35, 37]","[0, 35, 37]",
0,38,864.0,864.0,,"[0, 30, 38]","[0, 30, 38]",
0,39,474.0,474.0,,"[0, 39]","[0, 39]",
0,40,504.0,504.0,,"[0, 40]","[0, 40]",
0,41,624.0,624.0,,"[0, 12, 41]","[0, 12, 41]",
0,42,1164.0,1164.0,,"[0, 30, 16, 42]","[0, 30, 16, 42]",
0,43,462.0,462.0,,"[0, 30, 43]","[0, 30, 43]",
0,44,903.0,903.0,,"[0, 30, 44]","[0, 30, 44]",
0,45,886.0,886.0,,"[0, 45]","[0, 45]",
0,46,598.0,598.0,,"[0, 46]","[0, 46]",
0,47,926.0,926.0,,"[0, 47]","[0, 47]",
0,48,893.0,893.0,,"[0, 48]","[0, 48]",
0,49,856.0,856.0,,"[0, 49]","[0, 49]",
1,0,911.0,911.0,,"[1, 10, 0]","[1, 10, 0]",
1,1,0.0,0.0,,[1],[1],
1,2,926.0,926.0,,"[1, 2]","[1, 2]",
1,3,575.0,575.0,,"[1, 3]","[1, 3]",
1,4,858.0,858.0,,"[1, 4]","[1, 4]",
1,5,832.0,832.0,,"[1, 22, 5]","[1, 22, 5]",
1,6,474.0,474.0,,"[1, 6]","[1, 6]",
1,7,874.0,874.0,,"[1, 10, 7]","[1, 10, 7]",
1,8,907.0,907.0,,"[1, 24, 8]","[1, 24, 8]",
1,9,688.0,688.0,,"[1, 9]","[1, 9]",
1,10,443.0,443.0,,"[1, 10]","[1, 10]",
1,11,958.0,958.0,,"[1, 11]","[1, 11]",
1,12,693.0,693.0,,"[1, 12]","[1, 12]",
1,13,792.0,792.0,,"[1, 13]","[1, 13]",
1,14,1006.0,1006.0,,"[1, 6, 14]","[1, 6, 14]",
1,15,590.0,590.0,,"[1, 15]","[1, 15]",
1,16,1070.0,1070.0,,"[1, 10, 46, 16]","[1, 10, 46, 16]",
1,17,952.0,952.0,,"[1, 33, 17]","[1, 33, 17]",
1,18,1015.0,1015.0,,"[1, 18]","[1, 18]",
1,19,988.0,988.0,,"[1, 22, 19]","[1, 22, 19]",
1,20,675.0,675.0,,"[1, 20]","[1, 20]",
1,21,828.0,828.0,,"[1, 21]","[1, 21]",
1,22,315.0,315.0,,"[1, 22]","[1, 22]",
1,23,947.0,947.0,,"[1, 10, 46, 23]","[1, 10, 46, 23]",
1,24,716.0,716.0,,"[1, 24]","[1, 24]",
1,25,990.0,990.0,,"[1, 25]","[1, 25]",
1,26,427.0,427.0,,"[1, 26]","[1, 26]",
1,27,631.0,631.0,,"[1, 26, 27]","[1, 26, 27]",
1,28,834.0,834.0,,"[1, 6, 28]","[1, 6, 28]",
1,29,1336.0,1336.0,,"[1, 37, 29]","[1, 37, 29]",
1,30,859.0,859.0,,"[1, 22, 30]","[1, 22, 30]",
1,31,705.0,705.0,,"[1, 39, 31]","[1, 39, 31]",
1,32,644.0,644.0,,"[1, 26, 32]","[1, 26, 32]",
1,33,747.0,747.0,,"[1, 33]","[1, 33]",
1,34,1062.0,1062.0,,"[1, 4, 34]","[1, 4, 34]",
1,35,1077.0,1077.0,,"[1, 10, 35]","[1, 10, 35]",
1,36,762.0,762.0,,"[1, 36]","[1, 36]",
1,37,978.0,978.0,,"[1, 37]","[1, 37]",
1,38,939.0,939.0,,"[1, 20, 38]","[1, 20, 38]",
1,39,524.0,524.0,,"[1, 39]","[1, 39]",
1,40,902.0,902.0,,"[1, 26, 40]","[1, 26, 40]",
1,41,725.0,725.0,,"[1, 41]","[1, 41]",
1,42,1131.0,1131.0,,"[1, 42]","[1, 42]",
1,43,691.0,691.0,,"[1, 26, 43]","[1, 26, 43]",
1,44,847.0,847.0,,"[1, 44]","[1, 44]",
1,45,850.0,850.0,,"[1, 45]","[1, 45]",
