source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,0.0,0.0,,[0],[0],
0,1,847.0,847.0,,"[0, 30, 46, 21, 9, 1]","[0, 30, 46, 21, 9, 1]",
0,2,815.0,815.0,,"[0, 39, 2]","[0, 39, 2]",
0,3,888.0,888.0,,"[0, 39, 27, 11, 3]","[0, 39, 27, 11, 3]",
0,4,702.0,702.0,,"[0, 4]","[0, 4]",
0,5,543.0,543.0,,"[0, 30, 5]","[0, 30, 5]",
0,6,869.0,869.0,,"[0, 30, 46, 21, 6]","[0, 30, 46, 21, 6]",
0,7,355.0,355.0,,"[0, 30, 46, 7]","[0, 30, 46, 7]",
0,8,863.0,864.0,,"[0, 30, 46, 21, 40, 8]","[0, 30, 46, 21, 17, 8]",
0,9,844.0,844.0,,"[0, 30, 46, 21, 9]","[0, 30, 46, 21, 9]",
0,10,591.0,591.0,,"[0, 30, 46, 10]","[0, 30, 46, 10]",
0,11,705.0,705.0,,"[0, 39, 27, 11]","[0, 39, 27, 11]",
0,12,781.0,781.0,,"[0, 30, 46, 7, 12]","[0, 30, 46, 7, 12]",
0,13,915.0,958.0,,"[0, 30, 46, 21, 40, 24, 13]","[0, 16, 13]",
0,14,724.0,724.0,,"[0, 39, 14]","[0, 39, 14]",
0,15,635.0,635.0,,"[0, 39, 27, 15]","[0, 39, 27, 15]",
0,16,505.0,505.0,,"[0, 16]","[0, 16]",
0,17,714.0,714.0,,"[0, 30, 46, 21, 17]","[0, 30, 46, 21, 17]",
0,18,598.0,598.0,,"[0, 30, 35, 18]","[0, 30, 35, 18]",
0,19,834.0,849.0,,"[0, 39, 27, 19]","[0, 30, 46, 7, 19]",
0,20,954.0,996.0,,"[0, 39, 14, 20]","[0, 30, 5, 38, 20]",
0,21,445.0,445.0,,"[0, 30, 46, 21]","[0, 30, 46, 21]",
0,22,556.0,556.0,,"[0, 39, 22]","[0, 39, 22]",
0,23,792.0,792.0,,"[0, 30, 35, 23]","[0, 30, 35, 23]",
0,24,778.0,778.0,,"[0, 30, 46, 21, 40, 24]","[0, 30, 46, 21, 40, 24]",
0,25,753.0,753.0,,"[0, 30, 25]","[0, 30, 25]",
0,26,538.0,538.0,,"[0, 39, 27, 26]","[0, 39, 27, 26]",
0,27,409.0,409.0,,"[0, 39, 27]","[0, 39, 27]",
0,28,715.0,715.0,,"[0, 30, 46, 21, 40, 28]","[0, 30, 46, 21, 40, 28]",
0,29,800.0,800.0,,"[0, 30, 35, 29]","[0, 30, 35, 29]",
0,30,44.0,44.0,,"[0, 30]","[0, 30]",
0,31,841.0,883.0,,"[0, 30, 46, 21, 31]","[0, 30, 5, 31]",
0,32,733.0,751.0,,"[0, 30, 46, 10, 32]","[0, 30, 46, 7, 32]",
0,33,771.0,771.0,,"[0, 30, 46, 10, 33]","[0, 30, 46, 10, 33]",
0,34,725.0,725.0,,"[0, 30, 46, 7, 34]","[0, 30, 46, 7, 34]",
0,35,484.0,484.0,,"[0, 30, 35]","[0, 30, 35]",
0,36,760.0,760.0,,"[0, 30, 46, 7, 36]","[0, 30, 46, 7, 36]",
0,37,623.0,623.0,,"[0, 30, 35, 37]","[0, 30, 35, 37]",
0,38,743.0,743.0,,"[0, 30, 5, 38]","[0, 30, 5, 38]",
0,39,324.0,324.0,,"[0, 39]","[0, 39]",
0,40,535.0,535.0,,"[0, 30, 46, 21, 40]","[0, 30, 46, 21, 40]",
0,41,600.0,600.0,,"[0, 30, 46, 41]","[0, 30, 46, 41]",
0,42,787.0,787.0,,"[0, 30, 42]","[0, 30, 42]",
0,43,651.0,677.0,,"[0, 30, 46, 10, 43]","[0, 30, 46, 21, 40, 43]",
0,44,1032.0,1032.0,,"[0, 39, 27, 19, 44]","[0, 39, 27, 19, 44]",
0,45,851.0,851.0,,"[0, 30, 5, 45]","[0, 30, 5, 45]",
0,46,242.0,242.0,,"[0, 30, 46]","[0, 30, 46]",
0,47,621.0,621.0,,"[0, 39, 47]","[0, 39, 47]",
0,48,750.0,750.0,,"[0, 30, 35, 48]","[0, 30, 35, 48]",
0,49,828.0,828.0,,"[0, 39, 2, 49]","[0, 39, 2, 49]",
1,0,759.0,759.0,,"[1, 32, 21, 40, 43, 0]","[1, 32, 21, 40, 43, 0]",
1,1,0.0,0.0,,[1],[1],
1,2,926.0,926.0,,"[1, 32, 2]","[1, 32, 2]",
1,3,1005.0,1005.0,,"[1, 32, 6, 11, 3]","[1, 32, 6, 11, 3]",
1,4,874.0,874.0,,"[1, 45, 4]","[1, 45, 4]",
1,5,636.0,636.0,,"[1, 32, 31, 5]","[1, 32, 31, 5]",
1,6,458.0,458.0,,"[1, 32, 6]","[1, 32, 6]",
1,7,631.0,631.0,,"[1, 32, 7]","[1, 32, 7]",
1,8,748.0,748.0,,"[1, 8]","[1, 8]",
1,9,863.0,863.0,,"[1, 32, 21, 9]","[1, 32, 21, 9]",
1,10,1092.0,1092.0,,"[1, 32, 31, 46, 10]","[1, 32, 31, 46, 10]",
1,11,822.0,822.0,,"[1, 32, 6, 11]","[1, 32, 6, 11]",
1,12,926.0,926.0,,"[1, 32, 17, 12]","[1, 32, 17, 12]",
1,13,883.0,883.0,,"[1, 32, 13]","[1, 32, 13]",
1,14,834.0,834.0,,"[1, 32, 31, 38, 14]","[1, 32, 31, 38, 14]",
1,15,583.0,583.0,,"[1, 32, 6, 15]","[1, 32, 6, 15]",
1,16,847.0,847.0,,"[1, 32, 21, 40, 16]","[1, 32, 21, 40, 16]",
1,17,691.0,691.0,,"[1, 32, 17]","[1, 32, 17]",
1,18,867.0,867.0,,"[1, 32, 47, 18]","[1, 32, 47, 18]",
1,19,1006.0,1010.0,,"[1, 32, 27, 19]","[1, 32, 31, 5, 19]",
1,20,517.0,517.0,,"[1, 32, 20]","[1, 32, 20]",
1,21,464.0,464.0,,"[1, 32, 21]","[1, 32, 21]",
1,22,548.0,548.0,,"[1, 32, 6, 22]","[1, 32, 6, 22]",
1,23,645.0,645.0,,"[1, 32, 23]","[1, 32, 23]",
1,24,797.0,797.0,,"[1, 32, 21, 40, 24]","[1, 32, 21, 40, 24]",
1,25,1080.0,1080.0,,"[1, 8, 25]","[1, 8, 25]",
1,26,710.0,710.0,,"[1, 32, 27, 26]","[1, 32, 27, 26]",
1,27,581.0,581.0,,"[1, 32, 27]","[1, 32, 27]",
1,28,734.0,734.0,,"[1, 32, 21, 40, 28]","[1, 32, 21, 40, 28]",
1,29,1000.0,1055.0,,"[1, 32, 21, 29]","[1, 32, 48, 29]",
1,30,803.0,803.0,,"[1, 32, 21, 40, 43, 0, 30]","[1, 32, 21, 40, 43, 0, 30]",
1,31,403.0,403.0,,"[1, 32, 31]","[1, 32, 31]",
1,32,270.0,270.0,,"[1, 32]","[1, 32]",
1,33,1001.0,1001.0,,"[1, 32, 47, 33]","[1, 32, 47, 33]",
1,34,958.0,958.0,,"[1, 32, 34]","[1, 32, 34]",
1,35,764.0,764.0,,"[1, 32, 35]","[1, 32, 35]",
1,36,1008.0,1008.0,,"[1, 32, 31, 36]","[1, 32, 31, 36]",
1,37,903.0,903.0,,"[1, 32, 35, 37]","[1, 32, 35, 37]",
1,38,710.0,710.0,,"[1, 32, 31, 38]","[1, 32, 31, 38]",
1,39,579.0,579.0,,"[1, 32, 6, 39]","[1, 32, 6, 39]",
1,40,554.0,554.0,,"[1, 32, 21, 40]","[1, 32, 21, 40]",
1,41,823.0,823.0,,"[1, 32, 21, 40, 41]","[1, 32, 21, 40, 41]",
1,42,1071.0,1071.0,,"[1, 32, 23, 42]","[1, 32, 23, 42]",
