source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,0.0,0.0,,[0],[0],
0,1,1020.0,1020.0,,"[0, 30, 46, 10, 1]","[0, 30, 46, 10, 1]",
0,2,909.0,909.0,,"[0, 39, 2]","[0, 39, 2]",
0,3,1079.0,1079.0,,"[0, 39, 27, 11, 3]","[0, 39, 27, 11, 3]",
0,4,646.0,646.0,,"[0, 4]","[0, 4]",
0,5,633.0,633.0,,"[0, 5]","[0, 5]",
0,6,1127.0,1127.0,,"[0, 30, 46, 21, 6]","[0, 30, 46, 21, 6]",
0,7,504.0,504.0,,"[0, 30, 46, 7]","[0, 30, 46, 7]",
0,8,1018.0,1018.0,,"[0, 30, 46, 10, 8]","[0, 30, 46, 10, 8]",
0,9,957.0,957.0,,"[0, 30, 46, 21, 9]","[0, 30, 46, 21, 9]",
0,10,663.0,663.0,,"[0, 30, 46, 10]","[0, 30, 46, 10]",
0,11,844.0,844.0,,"[0, 39, 27, 11]","[0, 39, 27, 11]",
0,12,841.0,841.0,,"[0, 30, 46, 7, 12]","[0, 30, 46, 7, 12]",
0,13,809.0,809.0,,"[0, 16, 13]","[0, 16, 13]",
0,14,823.0,823.0,,"[0, 39, 14]","[0, 39, 14]",
0,15,747.0,747.0,,"[0, 39, 27, 15]","[0, 39, 27, 15]",
0,16,453.0,453.0,,"[0, 16]","[0, 16]",
0,17,874.0,874.0,,"[0, 30, 46, 21, 17]","[0, 30, 46, 21, 17]",
0,18,675.0,675.0,,"[0, 16, 18]","[0, 16, 18]",
0,19,927.0,927.0,,"[0, 5, 19]","[0, 5, 19]",
0,20,969.0,969.0,,"[0, 16, 38, 20]","[0, 16, 38, 20]",
0,21,613.0,613.0,,"[0, 30, 46, 21]","[0, 30, 46, 21]",
0,22,684.0,684.0,,"[0, 39, 22]","[0, 39, 22]",
0,23,779.0,779.0,,"[0, 30, 35, 23]","[0, 30, 35, 23]",
0,24,878.0,878.0,,"[0, 16, 24]","[0, 16, 24]",
0,25,769.0,769.0,,"[0, 30, 25]","[0, 30, 25]",
0,26,698.0,698.0,,"[0, 39, 27, 26]","[0, 39, 27, 26]",
0,27,556.0,556.0,,"[0, 39, 27]","[0, 39, 27]",
0,28,976.0,976.0,,"[0, 30, 46, 21, 40, 28]","[0, 30, 46, 21, 40, 28]",
0,29,871.0,871.0,,"[0, 30, 35, 29]","[0, 30, 35, 29]",
0,30,110.0,110.0,,"[0, 30]","[0, 30]",
0,31,886.0,886.0,,"[0, 5, 31]","[0, 5, 31]",
0,32,882.0,882.0,,"[0, 30, 46, 7, 32]","[0, 30, 46, 7, 32]",
0,33,868.0,868.0,,"[0, 30, 46, 10, 33]","[0, 30, 46, 10, 33]",
0,34,755.0,755.0,,"[0, 16, 34]","[0, 16, 34]",
0,35,568.0,568.0,,"[0, 30, 35]","[0, 30, 35]",
0,36,914.0,914.0,,"[0, 30, 46, 7, 36]","[0, 30, 46, 7, 36]",
0,37,769.0,769.0,,"[0, 30, 35, 37]","[0, 30, 35, 37]",
0,38,746.0,746.0,,"[0, 16, 38]","[0, 16, 38]",
0,39,408.0,408.0,,"[0, 39]","[0, 39]",
0,40,714.0,714.0,,"[0, 30, 46, 21, 40]","[0, 30, 46, 21, 40]",
0,41,776.0,776.0,,"[0, 30, 46, 41]","[0, 30, 46, 41]",
0,42,860.0,860.0,,"[0, 30, 42]","[0, 30, 42]",
0,43,776.0,776.0,,"[0, 30, 46, 10, 43]","[0, 30, 46, 10, 43]",
