source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,0.0,0.0,,[0],[0],
0,1,357.0,357.0,,"[0, 9, 1]","[0, 9, 1]",
0,2,916.0,916.0,,"[0, 2]","[0, 2]",
0,3,362.0,362.0,,"[0, 3]","[0, 3]",
0,4,732.0,732.0,,"[0, 66, 35, 4]","[0, 66, 35, 4]",
0,5,662.0,662.0,,"[0, 39, 5]","[0, 39, 5]",
0,6,549.0,549.0,,"[0, 43, 79, 6]","[0, 43, 79, 6]",
0,7,460.0,460.0,,"[0, 7]","[0, 7]",
0,8,447.0,447.0,,"[0, 8]","[0, 8]",
0,9,251.0,251.0,,"[0, 9]","[0, 9]",
0,10,155.0,155.0,,"[0, 10]","[0, 10]",
0,11,543.0,543.0,,"[0, 89, 11]","[0, 89, 11]",
0,12,264.0,264.0,,"[0, 12]","[0, 12]",
0,13,607.0,607.0,,"[0, 17, 13]","[0, 17, 13]",
0,14,688.0,688.0,,"[0, 38, 78, 14]","[0, 38, 78, 14]",
0,15,542.0,542.0,,"[0, 58, 15]","[0, 58, 15]",
0,16,576.0,576.0,,"[0, 82, 16]","[0, 82, 16]",
0,17,406.0,406.0,,"[0, 17]","[0, 17]",
0,18,738.0,738.0,,"[0, 18]","[0, 18]",
0,19,676.0,676.0,,"[0, 47, 19]","[0, 47, 19]",
0,20,586.0,586.0,,"[0, 43, 20]","[0, 43, 20]",
0,21,299.0,299.0,,"[0, 40, 21]","[0, 40, 21]",
0,22,451.0,451.0,,"[0, 3, 22]","[0, 3, 22]",
0,23,521.0,521.0,,"[0, 53, 23]","[0, 53, 23]",
0,24,400.0,400.0,,"[0, 10, 24]","[0, 10, 24]",
0,25,736.0,736.0,,"[0, 17, 25]","[0, 17, 25]",
0,26,354.0,354.0,,"[0, 9, 26]","[0, 9, 26]",
0,27,404.0,404.0,,"[0, 27]","[0, 27]",
0,28,404.0,404.0,,"[0, 28]","[0, 28]",
0,29,723.0,723.0,,"[0, 29]","[0, 29]",
0,30,242.0,242.0,,"[0, 43, 30]","[0, 43, 30]",
0,31,483.0,483.0,,"[0, 43, 31]","[0, 43, 31]",
0,32,277.0,277.0,,"[0, 32]","[0, 32]",
0,33,313.0,313.0,,"[0, 33]","[0, 33]",
0,34,838.0,838.0,,"[0, 40, 34]","[0, 40, 34]",
0,35,630.0,630.0,,"[0, 66, 35]","[0, 66, 35]",
0,36,329.0,329.0,,"[0, 10, 36]","[0, 10, 36]",
0,37,795.0,795.0,,"[0, 46, 37]","[0, 46, 37]",
0,38,531.0,531.0,,"[0, 38]","[0, 38]",
0,39,418.0,418.0,,"[0, 39]","[0, 39]",
0,40,197.0,197.0,,"[0, 40]","[0, 40]",
0,41,314.0,314.0,,"[0, 12, 41]","[0, 12, 41]",
0,42,852.0,852.0,,"[0, 42]","[0, 42]",
0,43,110.0,110.0,,"[0, 43]","[0, 43]",
0,44,676.0,676.0,,"[0, 44]","[0, 44]",
0,45,702.0,702.0,,"[0, 38, 45]","[0, 38, 45]",
0,46,393.0,393.0,,"[0, 46]","[0, 46]",
0,47,551.0,551.0,,"[0, 47]","[0, 47]",
0,48,579.0,579.0,,"[0, 48]","[0, 48]",
0,49,923.0,923.0,,"[0, 43, 49]","[0, 43, 49]",
0,50,371.0,371.0,,"[0, 9, 50]","[0, 9, 50]",
0,51,807.0,807.0,,"[0, 39, 5, 51]","[0, 39, 5, 51]",
0,52,359.0,359.0,,"[0, 9, 52]","[0, 9, 52]",
0,53,390.0,390.0,,"[0, 53]","[0, 53]",
0,54,875.0,875.0,,"[0, 57, 54]","[0, 57, 54]",
0,55,467.0,467.0,,"[0, 66, 55]","[0, 66, 55]",
0,56,598.0,598.0,,"[0, 40, 56]","[0, 40, 56]",
0,57,739.0,739.0,,"[0, 57]","[0, 57]",
0,58,288.0,288.0,,"[0, 58]","[0, 58]",
0,59,514.0,514.0,,"[0, 43, 59]","[0, 43, 59]",
0,60,431.0,431.0,,"[0, 32, 60]","[0, 32, 60]",
0,61,770.0,770.0,,"[0, 85, 61]","[0, 85, 61]",
0,62,765.0,765.0,,"[0, 62]","[0, 62]",
0,63,547.0,547.0,,"[0, 63]","[0, 63]",
0,64,747.0,747.0,,"[0, 38, 64]","[0, 38, 64]",
0,65,791.0,791.0,,"[0, 65]","[0, 65]",
0,66,242.0,242.0,,"[0, 66]","[0, 66]",
0,67,470.0,470.0,,"[0, 67]","[0, 67]",
0,68,402.0,402.0,,"[0, 43, 68]","[0, 43, 68]",
0,69,358.0,358.0,,"[0, 69]","[0, 69]",
0,70,436.0,436.0,,"[0, 82, 70]","[0, 82, 70]",
0,71,439.0,439.0,,"[0, 43, 71]","[0, 43, 71]",
0,72,420.0,420.0,,"[0, 66, 72]","[0, 66, 72]",
0,73,509.0,509.0,,"[0, 73]","[0, 73]",
0,74,594.0,594.0,,"[0, 17, 74]","[0, 17, 74]",
0,75,500.0,500.0,,"[0, 75]","[0, 75]",
0,76,731.0,731.0,,"[0, 85, 76]","[0, 85, 76]",
0,77,756.0,756.0,,"[0, 77]","[0, 77]",
0,78,559.0,559.0,,"[0, 38, 78]","[0, 38, 78]",
0,79,424.0,424.0,,"[0, 43, 79]","[0, 43, 79]",
0,80,880.0,880.0,,"[0, 57, 80]","[0, 57, 80]",
0,81,699.0,699.0,,"[0, 93, 81]","[0, 93, 81]",
0,82,253.0,253.0,,"[0, 82]","[0, 82]",
0,83,474.0,474.0,,"[0, 3, 83]","[0, 3, 83]",
0,84,745.0,745.0,,"[0, 84]","[0, 84]",
0,85,531.0,531.0,,"[0, 85]","[0, 85]",
0,86,766.0,766.0,,"[0, 39, 86]","[0, 39, 86]",
0,87,768.0,768.0,,"[0, 82, 87]","[0, 82, 87]",
0,88,701.0,701.0,,"[0, 88]","[0, 88]",
0,89,342.0,342.0,,"[0, 89]","[0, 89]",
0,90,513.0,513.0,,"[0, 58, 90]","[0, 58, 90]",
0,91,344.0,344.0,,"[0, 66, 91]","[0, 66, 91]",
